Identificador ̼nico de la manzana,Uso
005508020,OTROS
005405004,OFICINAS
004560007,RESIDENCIAL
004412032,RESIDENCIAL
004617049,RESIDENCIAL
004505007,RESIDENCIAL
008308050,RESIDENCIAL
001427016,RESIDENCIAL
001340087,RESIDENCIAL
002527053,RESIDENCIAL
002584018,RESIDENCIAL
001354056,RESIDENCIAL
005616082,OTROS
009221023,RESIDENCIAL
005101010,RESIDENCIAL
001428018,RESIDENCIAL
004604095,RESIDENCIAL
009236029,RESIDENCIAL
006107013,OFICINAS
007401001,RESIDENCIAL
009230069,OTROS
004541063,RESIDENCIAL
006507023,OTROS
005635035,RESIDENCIAL
006302053,RESIDENCIAL
005635001,RESIDENCIAL
005647059,OTROS
004621083,OTROS
004575005,RESIDENCIAL
004556019,RESIDENCIAL
009220066,OTROS
005623022,RESIDENCIAL
001328052,RESIDENCIAL
001328053,OTROS
005679089,OTROS
008530030,RESIDENCIAL
002429019,RESIDENCIAL
007206027,RESIDENCIAL
009267050,RESIDENCIAL
002594013,RESIDENCIAL
005684035,RESIDENCIAL
004309037,RESIDENCIAL
003208017,RESIDENCIAL
003208020,RESIDENCIAL
006420093,OTROS
002543007,RESIDENCIAL
004105001,RESIDENCIAL
006108006,RESIDENCIAL
006313002,OTROS
006313005,RESIDENCIAL
006303018,OTROS
003208076,RESIDENCIAL
004519017,RESIDENCIAL
006311014,RESIDENCIAL
002310021,RESIDENCIAL
002204006,RESIDENCIAL
005652003,RESIDENCIAL
001412055,RESIDENCIAL
002107022,RESIDENCIAL
002565047,RESIDENCIAL
009223045,BODEGAS
002406032,RESIDENCIAL
004556012,RESIDENCIAL
005611060,RESIDENCIAL
004507010,RESIDENCIAL
005628082,RESIDENCIAL
006302019,RESIDENCIAL
001211010,RESIDENCIAL
006312063,RESIDENCIAL
005603047,RESIDENCIAL
002311002,RESIDENCIAL
002582034,RESIDENCIAL
002426049,RESIDENCIAL
002582047,RESIDENCIAL
002583023,RESIDENCIAL
004539012,RESIDENCIAL
004406049,RESIDENCIAL
004406056,RESIDENCIAL
004304075,RESIDENCIAL
004307017,RESIDENCIAL
008312010,RESIDENCIAL
001416012,RESIDENCIAL
001416014,RESIDENCIAL
001416045,RESIDENCIAL
001416048,RESIDENCIAL
008544007,COMERCIO
007405010,RESIDENCIAL
004565057,RESIDENCIAL
005402031,RESIDENCIAL
006507006,RESIDENCIAL
005505027,RESIDENCIAL
005649012,RESIDENCIAL
001328049,RESIDENCIAL
005503011,RESIDENCIAL
002511030,RESIDENCIAL
001337038,OTROS
008418031,RESIDENCIAL
004517046,RESIDENCIAL
002592020,RESIDENCIAL
004580009,RESIDENCIAL
004580011,RESIDENCIAL
001435094,RESIDENCIAL
002416040,RESIDENCIAL
007403006,RESIDENCIAL
006401046,RESIDENCIAL
006404059,INDUSTRIA
008517030,RESIDENCIAL
008411027,OFICINAS
008523006,RESIDENCIAL
006312007,RESIDENCIAL
006312009,RESIDENCIAL
006312010,RESIDENCIAL
002204021,RESIDENCIAL
008515022,RESIDENCIAL
003107020,COMERCIO
002451043,OTROS
001348007,OTROS
001353034,RESIDENCIAL
001353036,RESIDENCIAL
009206005,RESIDENCIAL
002513025,RESIDENCIAL
006313029,RESIDENCIAL
006312048,RESIDENCIAL
006312049,RESIDENCIAL
002309013,OFICINAS
006212026,RESIDENCIAL
006301055,RESIDENCIAL
002309034,OTROS
008211023,OFICINAS
008308043,RESIDENCIAL
009113014,RESIDENCIAL
004402005,RESIDENCIAL
004593005,RESIDENCIAL
004308027,RESIDENCIAL
006303034,RESIDENCIAL
004401074,RESIDENCIAL
001347014,RESIDENCIAL
004401006,RESIDENCIAL
001424025,RESIDENCIAL
004403032,RESIDENCIAL
008544014,OTROS
005657064,RESIDENCIAL
009220053,RESIDENCIAL
005670024,RESIDENCIAL
004406011,RESIDENCIAL
009220054,RESIDENCIAL
002516037,RESIDENCIAL
004574002,RESIDENCIAL
004520095,OTROS
009251069,RESIDENCIAL
002461005,RESIDENCIAL
002555093,RESIDENCIAL
007205046,RESIDENCIAL
001415047,RESIDENCIAL
008412066,OTROS
004206004,RESIDENCIAL
009241040,RESIDENCIAL
005607072,RESIDENCIAL
005607073,RESIDENCIAL
005607080,RESIDENCIAL
005607086,RESIDENCIAL
002529017,RESIDENCIAL
001418069,RESIDENCIAL
005105007,RESIDENCIAL
006511001,RESIDENCIAL
004308010,OTROS
009120043,RESIDENCIAL
006313010,RESIDENCIAL
006313011,RESIDENCIAL
007406013,RESIDENCIAL
006410052,RESIDENCIAL
005505010,RESIDENCIAL
001207015,COMERCIO
005110041,OTROS
005304002,OTROS
002515074,RESIDENCIAL
002209016,RESIDENCIAL
005643088,RESIDENCIAL
008411029,OFICINAS
008412003,RESIDENCIAL
008312018,OTROS
001310057,RESIDENCIAL
009204079,RESIDENCIAL
007101031,RESIDENCIAL
002427057,OTROS
008203004,RESIDENCIAL
008203007,RESIDENCIAL
002429036,RESIDENCIAL
008415055,RESIDENCIAL
008416012,OTROS
002309016,RESIDENCIAL
009136025,RESIDENCIAL
008309012,RESIDENCIAL
008309014,RESIDENCIAL
005643092,RESIDENCIAL
006204032,BODEGAS
002419013,RESIDENCIAL
003110008,OFICINAS
005683088,OTROS
009205067,RESIDENCIAL
008416013,RESIDENCIAL
006201034,RESIDENCIAL
003110018,OFICINAS
004563013,RESIDENCIAL
005510006,RESIDENCIAL
006215015,RESIDENCIAL
005629015,OTROS
005629061,OTROS
002521005,RESIDENCIAL
002311007,RESIDENCIAL
002506087,RESIDENCIAL
006204026,INDUSTRIA
006204028,BODEGAS
009236072,RESIDENCIAL
009236065,RESIDENCIAL
009236067,RESIDENCIAL
005684050,RESIDENCIAL
005305005,RESIDENCIAL
005305006,RESIDENCIAL
005502010,RESIDENCIAL
005606004,OTROS
005606005,RESIDENCIAL
004637079,RESIDENCIAL
002412012,RESIDENCIAL
002517005,RESIDENCIAL
005679061,RESIDENCIAL
004501084,RESIDENCIAL
004501085,RESIDENCIAL
004642074,RESIDENCIAL
002529022,RESIDENCIAL
007303008,RESIDENCIAL
001355066,RESIDENCIAL
003103029,UNIVERSIDADES Y COLEGIOS
004309040,OTROS
004309041,RESIDENCIAL
004402043,OFICINAS
004402040,RESIDENCIAL
004404032,RESIDENCIAL
002615022,RESIDENCIAL
004211020,RESIDENCIAL
004211018,RESIDENCIAL
002553019,RESIDENCIAL
004403063,RESIDENCIAL
004212021,OTROS
004404004,RESIDENCIAL
004631008,RESIDENCIAL
004631009,RESIDENCIAL
004618056,RESIDENCIAL
004618058,RESIDENCIAL
002404049,RESIDENCIAL
004621043,RESIDENCIAL
002432076,OTROS
009114021,RESIDENCIAL
004540076,RESIDENCIAL
001340084,RESIDENCIAL
009115041,RESIDENCIAL
008418045,RESIDENCIAL
007405014,RESIDENCIAL
002427015,RESIDENCIAL
004505045,BODEGAS
002427059,OTROS
001403029,OTROS
008310015,RESIDENCIAL
008310016,RESIDENCIAL
004620073,RESIDENCIAL
005401069,RESIDENCIAL
005401071,RESIDENCIAL
001410059,RESIDENCIAL
002404002,RESIDENCIAL
005502036,RESIDENCIAL
005507013,RESIDENCIAL
005304003,BODEGAS
004614095,OFICINAS
005505034,RESIDENCIAL
003203050,OTROS
003203048,OTROS
004604055,RESIDENCIAL
002637002,OTROS
006104007,RESIDENCIAL
008310021,OTROS
005107010,RESIDENCIAL
004505035,RESIDENCIAL
004505037,RESIDENCIAL
008212014,RESIDENCIAL
002508018,RESIDENCIAL
005505021,RESIDENCIAL
002516004,RESIDENCIAL
008308046,RESIDENCIAL
007202031,RESIDENCIAL
007202032,OTROS
009228074,OTROS
002589058,RESIDENCIAL
002589060,RESIDENCIAL
002589062,RESIDENCIAL
004505056,OTROS
004552005,RESIDENCIAL
004552007,RESIDENCIAL
008513029,RESIDENCIAL
007205044,RESIDENCIAL
007101039,OTROS
008524012,OTROS
008527034,OTROS
004604090,RESIDENCIAL
004501037,OTROS
004538041,RESIDENCIAL
006508022,OTROS
002566059,RESIDENCIAL
006217035,RESIDENCIAL
005631057,RESIDENCIAL
004316014,RESIDENCIAL
005632011,RESIDENCIAL
006217018,RESIDENCIAL
006217025,RESIDENCIAL
006319012,OTROS
006301007,RESIDENCIAL
006202010,RESIDENCIAL
005684069,OTROS
005684071,OTROS
005684077,OTROS
005684078,OTROS
002305005,RESIDENCIAL
006419070,OTROS
006302027,BODEGAS
005611018,RESIDENCIAL
004576026,RESIDENCIAL
002557060,OTROS
005626061,RESIDENCIAL
005626063,RESIDENCIAL
005626064,RESIDENCIAL
009225020,RESIDENCIAL
004105035,RESIDENCIAL
002584040,RESIDENCIAL
005649079,RESIDENCIAL
005102044,RESIDENCIAL
002460033,RESIDENCIAL
004405072,RESIDENCIAL
002553079,RESIDENCIAL
004413035,RESIDENCIAL
004405089,OTROS
001416013,RESIDENCIAL
004308042,RESIDENCIAL
005612009,RESIDENCIAL
004511049,RESIDENCIAL
009136013,RESIDENCIAL
004212018,RESIDENCIAL
004212019,OTROS
004212026,OTROS
005509038,RESIDENCIAL
004403016,OTROS
004403017,RESIDENCIAL
004403021,RESIDENCIAL
004406022,UNIVERSIDADES Y COLEGIOS
004406028,RESIDENCIAL
004406032,RESIDENCIAL
005509039,OTROS
005509040,RESIDENCIAL
004622071,RESIDENCIAL
004622074,RESIDENCIAL
005406064,RESIDENCIAL
004550066,RESIDENCIAL
004550078,RESIDENCIAL
004550082,RESIDENCIAL
005631051,RESIDENCIAL
002103067,RESIDENCIAL
002431024,RESIDENCIAL
005628095,OTROS
002434002,RESIDENCIAL
002434058,RESIDENCIAL
008308070,OTROS
008308075,OTROS
008308078,OTROS
008308080,OTROS
008512017,RESIDENCIAL
001324008,RESIDENCIAL
002538026,RESIDENCIAL
002104050,RESIDENCIAL
005207009,RESIDENCIAL
005308001,RESIDENCIAL
002513074,RESIDENCIAL
002566086,RESIDENCIAL
002634030,RESIDENCIAL
005644004,OTROS
002307019,RESIDENCIAL
008212019,RESIDENCIAL
002427013,RESIDENCIAL
007303017,RESIDENCIAL
008201003,OFICINAS
008203002,RESIDENCIAL
006531009,RESIDENCIAL
004555043,RESIDENCIAL
008201024,OFICINAS
002533016,OTROS
002533031,RESIDENCIAL
007104013,RESIDENCIAL
005207012,OTROS
004508058,RESIDENCIAL
006415023,RESIDENCIAL
005670017,RESIDENCIAL
004520064,OTROS
004603015,RESIDENCIAL
004603016,RESIDENCIAL
008307002,RESIDENCIAL
005307031,RESIDENCIAL
004517085,RESIDENCIAL
005679056,RESIDENCIAL
006201053,RESIDENCIAL
002561037,OTROS
008417090,OTROS
002614009,RESIDENCIAL
001102002,RESIDENCIAL
006503008,RESIDENCIAL
008511005,RESIDENCIAL
005640005,OTROS
005403066,RESIDENCIAL
005643021,BODEGAS
008108015,RESIDENCIAL
002589051,RESIDENCIAL
006404041,OTROS
006215055,OFICINAS
002104063,RESIDENCIAL
005621001,RESIDENCIAL
005626040,RESIDENCIAL
005204010,RESIDENCIAL
005305016,RESIDENCIAL
009111035,RESIDENCIAL
002107014,RESIDENCIAL
005107015,UNIVERSIDADES Y COLEGIOS
005615047,OTROS
008506074,RESIDENCIAL
005615046,OTROS
001310021,OTROS
005602040,RESIDENCIAL
005601015,RESIDENCIAL
004503086,RESIDENCIAL
005602045,RESIDENCIAL
002442036,OTROS
008528019,RESIDENCIAL
001301057,RESIDENCIAL
005675001,RESIDENCIAL
001301058,RESIDENCIAL
003212034,RESIDENCIAL
004405064,RESIDENCIAL
004402020,RESIDENCIAL
008312003,OFICINAS
001310020,RESIDENCIAL
005619002,RESIDENCIAL
005619006,RESIDENCIAL
004501028,RESIDENCIAL
002409017,RESIDENCIAL
002521024,RESIDENCIAL
004628018,RESIDENCIAL
004622016,RESIDENCIAL
002521051,RESIDENCIAL
004630008,RESIDENCIAL
001319047,RESIDENCIAL
002555003,RESIDENCIAL
001421017,RESIDENCIAL
005503017,RESIDENCIAL
008502002,RESIDENCIAL
004579089,RESIDENCIAL
005204004,RESIDENCIAL
002539042,RESIDENCIAL
001315082,RESIDENCIAL
005603049,RESIDENCIAL
002202056,RESIDENCIAL
004406037,RESIDENCIAL
004614003,RESIDENCIAL
001419063,RESIDENCIAL
008415003,OTROS
004586003,RESIDENCIAL
001313035,RESIDENCIAL
004567034,RESIDENCIAL
002544042,RESIDENCIAL
001353009,RESIDENCIAL
002205047,RESIDENCIAL
006311022,RESIDENCIAL
008418034,RESIDENCIAL
005607009,RESIDENCIAL
005607018,OFICINAS
004104038,RESIDENCIAL
009205013,RESIDENCIAL
009205017,RESIDENCIAL
009205027,RESIDENCIAL
006308003,BODEGAS
007209014,RESIDENCIAL
009204025,RESIDENCIAL
005105017,RESIDENCIAL
009223008,RESIDENCIAL
008207034,OTROS
008301058,RESIDENCIAL
008301060,OTROS
008308044,RESIDENCIAL
008518038,OTROS
002423077,OTROS
008405012,RESIDENCIAL
008314006,RESIDENCIAL
009257063,RESIDENCIAL
002562003,OTROS
005639002,COMERCIO
006107001,BODEGAS
005206030,OTROS
006504001,OTROS
009208039,RESIDENCIAL
009252048,RESIDENCIAL
009252051,RESIDENCIAL
004406008,RESIDENCIAL
004406014,RESIDENCIAL
004406007,RESIDENCIAL
006402053,RESIDENCIAL
004519044,RESIDENCIAL
001420065,RESIDENCIAL
009206029,RESIDENCIAL
005630032,RESIDENCIAL
002515076,RESIDENCIAL
006215032,RESIDENCIAL
005643086,RESIDENCIAL
005643083,RESIDENCIAL
005636090,RESIDENCIAL
002527008,RESIDENCIAL
005601027,RESIDENCIAL
009202006,RESIDENCIAL
002432087,OTROS
001354071,RESIDENCIAL
001354051,RESIDENCIAL
001107015,RESIDENCIAL
004545043,RESIDENCIAL
002460032,RESIDENCIAL
006104028,OFICINAS
006104031,RESIDENCIAL
002529087,RESIDENCIAL
004103020,OTROS
002438042,RESIDENCIAL
005605020,RESIDENCIAL
002545037,OTROS
002545099,OTROS
007205043,RESIDENCIAL
002597013,RESIDENCIAL
002403044,RESIDENCIAL
004405009,RESIDENCIAL
004628019,RESIDENCIAL
004538001,RESIDENCIAL
004554084,RESIDENCIAL
004555059,RESIDENCIAL
002508046,RESIDENCIAL
004589017,RESIDENCIAL
007406005,RESIDENCIAL
004633039,RESIDENCIAL
009110037,RESIDENCIAL
005201062,OTROS
005101031,RESIDENCIAL
005101042,RESIDENCIAL
004620058,RESIDENCIAL
002574015,RESIDENCIAL
004545022,RESIDENCIAL
009211085,OTROS
005110047,RESIDENCIAL
005505006,RESIDENCIAL
005505014,RESIDENCIAL
001340025,RESIDENCIAL
001422058,OTROS
004207005,BODEGAS
007303010,RESIDENCIAL
007407018,RESIDENCIAL
002529075,RESIDENCIAL
004622048,RESIDENCIAL
004622043,RESIDENCIAL
004526053,RESIDENCIAL
001415061,RESIDENCIAL
004643096,RESIDENCIAL
002529041,RESIDENCIAL
002527027,RESIDENCIAL
004620045,OTROS
009108075,RESIDENCIAL
002432041,RESIDENCIAL
008314021,RESIDENCIAL
006204034,OTROS
006303028,RESIDENCIAL
009120042,OTROS
006107011,BODEGAS
001428016,RESIDENCIAL
009256021,RESIDENCIAL
006103019,RESIDENCIAL
009205004,RESIDENCIAL
009205011,RESIDENCIAL
006206008,BODEGAS
006204007,BODEGAS
004522089,OTROS
001420021,RESIDENCIAL
005650003,RESIDENCIAL
004507040,RESIDENCIAL
002203014,RESIDENCIAL
002203034,RESIDENCIAL
005612083,OTROS
004540054,RESIDENCIAL
005612086,OTROS
002408065,RESIDENCIAL
004103016,RESIDENCIAL
001320010,RESIDENCIAL
008521023,RESIDENCIAL
002531062,RESIDENCIAL
005611020,RESIDENCIAL
001316049,RESIDENCIAL
001109023,RESIDENCIAL
008202010,RESIDENCIAL
002431090,RESIDENCIAL
009112042,RESIDENCIAL
001345036,RESIDENCIAL
008414012,RESIDENCIAL
008415026,RESIDENCIAL
002430016,RESIDENCIAL
005502025,RESIDENCIAL
008530012,RESIDENCIAL
001331023,RESIDENCIAL
004408026,RESIDENCIAL
004623073,RESIDENCIAL
002103040,COMERCIO
002538023,OTROS
005684033,RESIDENCIAL
004405075,RESIDENCIAL
004413012,RESIDENCIAL
002529047,RESIDENCIAL
004631043,RESIDENCIAL
005106005,RESIDENCIAL
004622062,OFICINAS
005503047,RESIDENCIAL
005104011,RESIDENCIAL
004630036,RESIDENCIAL
009108045,RESIDENCIAL
004596010,RESIDENCIAL
004514027,RESIDENCIAL
009240088,RESIDENCIAL
002566047,RESIDENCIAL
009249064,RESIDENCIAL
002432077,OTROS
005626045,COMERCIO
002305031,UNIVERSIDADES Y COLEGIOS
001428019,RESIDENCIAL
002510016,RESIDENCIAL
004621094,OTROS
005111047,OFICINAS
005503026,RESIDENCIAL
009129098,OTROS
002107080,RESIDENCIAL
005304039,RESIDENCIAL
001108029,RESIDENCIAL
005607069,RESIDENCIAL
004621058,RESIDENCIAL
002203017,RESIDENCIAL
005304014,RESIDENCIAL
008304021,RESIDENCIAL
009201097,RESIDENCIAL
005621019,RESIDENCIAL
004617052,RESIDENCIAL
002612087,RESIDENCIAL
001357033,RESIDENCIAL
004595047,RESIDENCIAL
001107069,RESIDENCIAL
002432082,OTROS
002430017,RESIDENCIAL
006312064,RESIDENCIAL
009240089,RESIDENCIAL
006107010,COMERCIO
006107017,BODEGAS
008201007,OFICINAS
008109010,RESIDENCIAL
008412017,RESIDENCIAL
004505039,RESIDENCIAL
008308061,OTROS
008207004,RESIDENCIAL
008207005,RESIDENCIAL
009208021,RESIDENCIAL
009259086,RESIDENCIAL
009208010,RESIDENCIAL
006215036,BODEGAS
004620065,RESIDENCIAL
004524030,RESIDENCIAL
004524071,RESIDENCIAL
003110019,COMERCIO
009232010,RESIDENCIAL
001430045,OTROS
005305001,RESIDENCIAL
004111018,INDUSTRIA
001321068,RESIDENCIAL
008307040,RESIDENCIAL
002412081,RESIDENCIAL
004517079,RESIDENCIAL
004512012,RESIDENCIAL
006508040,RESIDENCIAL
008418015,RESIDENCIAL
005613033,OTROS
005613036,OTROS
004540066,RESIDENCIAL
005639006,RESIDENCIAL
004612017,RESIDENCIAL
005621060,RESIDENCIAL
006319009,RESIDENCIAL
009220035,RESIDENCIAL
006217019,RESIDENCIAL
002521014,RESIDENCIAL
002521016,RESIDENCIAL
008504012,UNIVERSIDADES Y COLEGIOS
003101021,RESIDENCIAL
004512021,RESIDENCIAL
008307008,RESIDENCIAL
001301044,OTROS
008504051,OTROS
006209007,RESIDENCIAL
001336023,RESIDENCIAL
005509023,OTROS
002571052,RESIDENCIAL
009211080,RESIDENCIAL
005602029,RESIDENCIAL
008306009,HOTELES
009136031,OTROS
005102038,RESIDENCIAL
004401060,RESIDENCIAL
004627008,OTROS
004413009,RESIDENCIAL
004620016,RESIDENCIAL
001421066,RESIDENCIAL
004622003,RESIDENCIAL
005304049,OTROS
002205044,RESIDENCIAL
002511047,RESIDENCIAL
005206002,RESIDENCIAL
005401010,RESIDENCIAL
005626056,RESIDENCIAL
002527022,RESIDENCIAL
005110048,RESIDENCIAL
008307013,RESIDENCIAL
005406079,RESIDENCIAL
006217045,OFICINAS
001324044,RESIDENCIAL
002552088,RESIDENCIAL
005505043,RESIDENCIAL
005621023,RESIDENCIAL
004550090,RESIDENCIAL
009107045,RESIDENCIAL
001322024,RESIDENCIAL
002578082,RESIDENCIAL
005102017,RESIDENCIAL
004618007,RESIDENCIAL
002418062,RESIDENCIAL
004613010,RESIDENCIAL
004619007,RESIDENCIAL
002409049,RESIDENCIAL
008520023,OTROS
002432046,RESIDENCIAL
002531008,RESIDENCIAL
009237091,RESIDENCIAL
009237092,RESIDENCIAL
002307018,RESIDENCIAL
009205030,RESIDENCIAL
006527011,RESIDENCIAL
006312033,RESIDENCIAL
009108027,RESIDENCIAL
002597048,OTROS
005613020,RESIDENCIAL
002204014,RESIDENCIAL
004550022,RESIDENCIAL
009206083,RESIDENCIAL
005684064,OTROS
004595027,RESIDENCIAL
002104054,RESIDENCIAL
006316007,RESIDENCIAL
006103033,OTROS
006313032,RESIDENCIAL
006201045,RESIDENCIAL
007311021,RESIDENCIAL
001107034,RESIDENCIAL
008403014,RESIDENCIAL
008415072,RESIDENCIAL
007201003,RESIDENCIAL
004593012,RESIDENCIAL
005680004,RESIDENCIAL
004404052,RESIDENCIAL
002614003,RESIDENCIAL
004308028,RESIDENCIAL
004308032,RESIDENCIAL
004537004,RESIDENCIAL
001308077,OTROS
006201047,RESIDENCIAL
006204012,BODEGAS
006204013,OTROS
006201040,RESIDENCIAL
002434018,RESIDENCIAL
002403043,RESIDENCIAL
004211061,OTROS
005630058,RESIDENCIAL
005635042,RESIDENCIAL
005635043,RESIDENCIAL
006410046,RESIDENCIAL
004413017,RESIDENCIAL
004612074,RESIDENCIAL
008412019,RESIDENCIAL
005107024,OTROS
009205026,RESIDENCIAL
001347009,RESIDENCIAL
008517014,RESIDENCIAL
002428016,RESIDENCIAL
005604033,RESIDENCIAL
002566080,RESIDENCIAL
005657058,RESIDENCIAL
004309038,RESIDENCIAL
002415003,RESIDENCIAL
002415010,RESIDENCIAL
004405029,OTROS
002607039,RESIDENCIAL
004588010,RESIDENCIAL
002615023,RESIDENCIAL
004621060,RESIDENCIAL
002597011,RESIDENCIAL
009119005,RESIDENCIAL
008512013,RESIDENCIAL
004631091,RESIDENCIAL
005636081,RESIDENCIAL
004642098,RESIDENCIAL
005103002,OTROS
005101027,RESIDENCIAL
005101030,RESIDENCIAL
005110054,RESIDENCIAL
009105004,RESIDENCIAL
004556051,RESIDENCIAL
005402057,OTROS
001421067,RESIDENCIAL
004620081,RESIDENCIAL
005502028,RESIDENCIAL
004550083,RESIDENCIAL
005304043,RESIDENCIAL
001106059,RESIDENCIAL
004622040,RESIDENCIAL
004595029,RESIDENCIAL
002606025,RESIDENCIAL
001347002,RESIDENCIAL
009231013,RESIDENCIAL
004628082,RESIDENCIAL
008514035,RESIDENCIAL
002103024,RESIDENCIAL
006107025,OTROS
005670003,OTROS
005680086,RESIDENCIAL
007308002,RESIDENCIAL
009230055,OTROS
005683066,COMERCIO
005683080,OTROS
005612006,RESIDENCIAL
006103052,BODEGAS
005675033,RESIDENCIAL
002513030,RESIDENCIAL
002309030,RESIDENCIAL
002613099,RESIDENCIAL
001325048,RESIDENCIAL
007403012,RESIDENCIAL
007201005,RESIDENCIAL
004505023,RESIDENCIAL
008112005,RESIDENCIAL
008112006,BODEGAS
008201023,OFICINAS
001311002,RESIDENCIAL
007305011,RESIDENCIAL
007102023,RESIDENCIAL
004637021,RESIDENCIAL
004522096,OTROS
004539058,RESIDENCIAL
002415027,RESIDENCIAL
002415033,RESIDENCIAL
002570077,OTROS
002415037,RESIDENCIAL
001356034,RESIDENCIAL
001356051,OTROS
005509014,RESIDENCIAL
002627073,RESIDENCIAL
004309021,RESIDENCIAL
001310004,RESIDENCIAL
002594083,RESIDENCIAL
004305012,BODEGAS
001347073,RESIDENCIAL
002560045,RESIDENCIAL
009263059,RESIDENCIAL
005657078,RESIDENCIAL
004540061,RESIDENCIAL
005609042,RESIDENCIAL
005602007,RESIDENCIAL
005626025,RESIDENCIAL
005628073,RESIDENCIAL
006303021,RESIDENCIAL
002546071,RESIDENCIAL
008506079,OTROS
005607067,RESIDENCIAL
005607070,RESIDENCIAL
004545041,RESIDENCIAL
008416003,RESIDENCIAL
005106011,RESIDENCIAL
004622068,RESIDENCIAL
008314022,RESIDENCIAL
002529055,RESIDENCIAL
001405001,RESIDENCIAL
005101037,RESIDENCIAL
004579092,RESIDENCIAL
002607054,RESIDENCIAL
004614005,OTROS
004614009,RESIDENCIAL
002563010,OTROS
002538007,RESIDENCIAL
004519057,RESIDENCIAL
004614085,RESIDENCIAL
004620080,RESIDENCIAL
004612018,RESIDENCIAL
001323036,RESIDENCIAL
004540031,RESIDENCIAL
002418042,RESIDENCIAL
001418043,RESIDENCIAL
002529045,RESIDENCIAL
004618010,RESIDENCIAL
005505045,RESIDENCIAL
005505048,RESIDENCIAL
007401029,RESIDENCIAL
002526032,RESIDENCIAL
005502047,RESIDENCIAL
005507042,RESIDENCIAL
004625004,RESIDENCIAL
008511015,RESIDENCIAL
002443011,RESIDENCIAL
004570048,RESIDENCIAL
008512030,RESIDENCIAL
004588015,RESIDENCIAL
005307001,RESIDENCIAL
005201014,OTROS
005626007,RESIDENCIAL
005626010,RESIDENCIAL
002516036,RESIDENCIAL
009130008,RESIDENCIAL
004534005,RESIDENCIAL
002510037,RESIDENCIAL
002570049,RESIDENCIAL
006103026,RESIDENCIAL
009118012,RESIDENCIAL
006509008,BODEGAS
007202060,RESIDENCIAL
009230091,RESIDENCIAL
002309032,RESIDENCIAL
006301051,RESIDENCIAL
006301052,RESIDENCIAL
005630012,RESIDENCIAL
002103045,RESIDENCIAL
005650024,OFICINAS
004507025,RESIDENCIAL
005604005,RESIDENCIAL
009107016,RESIDENCIAL
009220048,RESIDENCIAL
005611011,RESIDENCIAL
002566036,RESIDENCIAL
005612059,OTROS
004575011,RESIDENCIAL
004575016,OTROS
002412029,RESIDENCIAL
005202041,OTROS
007301010,RESIDENCIAL
005101023,RESIDENCIAL
004630029,OTROS
004630032,RESIDENCIAL
004630035,RESIDENCIAL
006313013,RESIDENCIAL
009252064,RESIDENCIAL
006313024,RESIDENCIAL
006313027,RESIDENCIAL
006313055,OTROS
004551003,RESIDENCIAL
004101020,COMERCIO
009267052,RESIDENCIAL
009267054,OTROS
004402065,COMERCIO
006417008,RESIDENCIAL
004405078,RESIDENCIAL
004405087,OTROS
004405070,RESIDENCIAL
005507057,RESIDENCIAL
005502082,RESIDENCIAL
005502004,RESIDENCIAL
005502031,RESIDENCIAL
002529080,RESIDENCIAL
004631049,RESIDENCIAL
004632027,RESIDENCIAL
006507009,BODEGAS
001356053,RESIDENCIAL
009245012,RESIDENCIAL
009245017,RESIDENCIAL
004519098,RESIDENCIAL
004403067,RESIDENCIAL
004545023,RESIDENCIAL
005603036,RESIDENCIAL
004206014,RESIDENCIAL
008305010,RESIDENCIAL
009210002,OTROS
008314013,RESIDENCIAL
002205056,RESIDENCIAL
008314007,OFICINAS
002423056,OTROS
008515008,RESIDENCIAL
007301006,OTROS
002404045,RESIDENCIAL
004620036,RESIDENCIAL
002538028,RESIDENCIAL
004545045,RESIDENCIAL
002519065,RESIDENCIAL
004618046,RESIDENCIAL
004619023,RESIDENCIAL
002511064,RESIDENCIAL
007107012,RESIDENCIAL
005505029,RESIDENCIAL
005507003,RESIDENCIAL
005206007,RESIDENCIAL
005206009,RESIDENCIAL
005305035,RESIDENCIAL
005616067,OFICINAS
004618032,RESIDENCIAL
005204042,RESIDENCIAL
004617063,RESIDENCIAL
004617064,RESIDENCIAL
004617066,OFICINAS
005501022,COMERCIO
002516017,RESIDENCIAL
009223017,RESIDENCIAL
006106011,BODEGAS
006106012,BODEGAS
006204023,OTROS
004522032,OTROS
002443077,RESIDENCIAL
002443069,RESIDENCIAL
001355041,RESIDENCIAL
007401019,OFICINAS
008412022,RESIDENCIAL
002309022,RESIDENCIAL
002422025,RESIDENCIAL
004505021,RESIDENCIAL
005652040,RESIDENCIAL
006201039,RESIDENCIAL
009124013,RESIDENCIAL
002613068,RESIDENCIAL
006103056,RESIDENCIAL
006103060,OFICINAS
005612088,OTROS
005616078,OTROS
001352014,RESIDENCIAL
006218002,BODEGAS
009207061,RESIDENCIAL
009207066,OTROS
009104015,RESIDENCIAL
006423004,BODEGAS
006503029,RESIDENCIAL
006502014,RESIDENCIAL
006103004,OTROS
004207015,BODEGAS
005613064,RESIDENCIAL
005613065,RESIDENCIAL
009259012,RESIDENCIAL
008502055,RESIDENCIAL
007301024,RESIDENCIAL
002606038,RESIDENCIAL
006217004,RESIDENCIAL
002418029,RESIDENCIAL
002418030,RESIDENCIAL
